0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,y
0.7965367965367965,0.10909090909090902,0.19999999999999996,0.0,0.0,0.019230769230769273,0.5,0.5108695652173914,0.8452830188679246,0.0,0.5,0.0,0.27450980392156854,0.5789473684210527,0.0,0.5945945945945945,0.7309644670050761,0.5645161290322581,0.0,0.6666666666666667,0.0,0.0,1.0,0.4915254237288136,qsampled
0.0,0.4545454545454546,0.0,0.0,0.15000000000000002,0.0,0.0,0.5108695652173914,0.0,0.25352112676056326,0.0,0.0,0.0,0.0,1.0,0.5945945945945945,0.0,0.8870967741935484,0.0,0.6666666666666667,0.5277777777777777,0.6,0.0,0.4915254237288136,qsampled
0.0,0.10909090909090902,0.19999999999999996,0.0,0.0,0.019230769230769273,0.5,0.0,0.0,0.0,0.5,0.0,0.27450980392156854,0.5789473684210527,0.0,0.10810810810810811,0.0,0.5645161290322581,0.0,0.6666666666666667,0.0,0.0,1.0,0.0,qsampled
0.7965367965367965,0.10909090909090902,0.19999999999999996,0.33333333333333337,0.0,0.019230769230769273,0.0,0.0,0.8452830188679246,0.0,0.5,0.8,0.27450980392156854,0.5789473684210527,1.0,0.10810810810810811,0.7309644670050761,0.5645161290322581,0.0,0.0,0.0,0.0,0.0,0.0,qsampled
0.0,0.10909090909090902,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27450980392156854,0.0,1.0,0.10810810810810811,0.0,0.5645161290322581,0.0,0.6666666666666667,0.0,0.6,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.15000000000000002,0.019230769230769273,0.0,0.16304347826086962,0.0,0.323943661971831,0.0,0.0,0.0,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.6666666666666667,1.0,0.0,0.0,0.3220338983050849,qsampled
0.7965367965367965,0.5454545454545455,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.8452830188679246,0.8309859154929577,0.5,0.0,0.27450980392156854,0.0,1.0,0.10810810810810811,0.7309644670050761,0.3870967741935484,0.0,0.6666666666666667,0.0,0.6,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.6000000000000001,0.6923076923076923,0.5,0.5543478260869565,0.0,0.323943661971831,0.0,0.0,0.8431372549019608,0.5789473684210527,0.0,0.32432432432432434,0.0,0.0,0.0,0.6666666666666667,0.8571428571428572,1.0,1.0,0.728813559322034,qsampled
0.0,0.4545454545454546,0.19999999999999996,0.0,0.6000000000000001,0.019230769230769273,0.0,0.0,0.0,0.25352112676056326,0.5,0.0,0.8431372549019608,0.5789473684210527,1.0,0.10810810810810811,0.0,0.8870967741935484,0.0,0.6666666666666667,0.36111111111111105,0.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.33333333333333337,0.0,0.09615384615384626,0.0,0.5108695652173914,0.0,0.323943661971831,0.0,0.8,0.27450980392156854,0.3421052631578947,1.0,0.5945945945945945,0.0,0.0,0.0,0.0,0.0,0.37142857142857144,0.0,0.4915254237288136,m2
0.7965367965367965,0.0,0.19999999999999996,0.33333333333333337,0.6000000000000001,0.09615384615384626,0.0,0.5108695652173914,0.8452830188679246,0.323943661971831,0.5,0.8,0.8431372549019608,0.3421052631578947,1.0,0.5945945945945945,0.7309644670050761,0.0,0.0,0.0,0.8571428571428572,0.37142857142857144,0.0,0.4915254237288136,m2
0.0,0.10909090909090902,0.19999999999999996,0.33333333333333337,0.0,0.09615384615384626,0.0,0.16304347826086962,0.0,0.0,0.5,0.6000000000000001,0.27450980392156854,0.3421052631578947,1.0,0.0,0.0,0.5645161290322581,0.0,0.33333333333333337,0.0,0.37142857142857144,0.0,0.3220338983050849,m2
0.0,0.5454545454545455,0.19999999999999996,0.33333333333333337,0.15000000000000002,0.09615384615384626,0.0,0.0,0.0,0.8309859154929577,0.5,0.8,0.0,0.3421052631578947,1.0,0.10810810810810811,0.0,0.3870967741935484,0.0,0.0,0.5277777777777777,0.37142857142857144,0.0,0.0,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.0,0.0,0.0,0.5108695652173914,0.0,0.8309859154929577,0.0,0.6000000000000001,0.27450980392156854,0.0,1.0,0.5945945945945945,0.0,0.3870967741935484,0.0,0.33333333333333337,0.0,0.6,0.0,0.4915254237288136,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.0,0.09615384615384626,0.0,0.16304347826086962,0.0,0.8309859154929577,0.0,0.6000000000000001,0.27450980392156854,0.3421052631578947,1.0,0.0,0.0,0.3870967741935484,0.0,0.33333333333333337,0.0,0.37142857142857144,0.0,0.3220338983050849,m2
0.0,0.8454545454545455,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.16304347826086962,0.0,0.971830985915493,0.0,0.8,0.8431372549019608,0.0,1.0,0.0,0.0,0.7580645161290323,0.0,0.0,0.36111111111111105,0.6,0.0,0.3220338983050849,m2
0.0,0.0,0.6,0.33333333333333337,0.0,0.09615384615384626,0.0,0.0,0.0,0.323943661971831,0.5,0.8,0.27450980392156854,0.3421052631578947,1.0,0.10810810810810811,0.0,0.0,0.6666666666666666,0.0,0.0,0.37142857142857144,0.0,0.0,m2
0.0,0.0,0.0,0.33333333333333337,0.0,0.019230769230769273,0.0,0.0,0.0,0.323943661971831,0.0,0.8,0.27450980392156854,0.5789473684210527,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m2
0.0,0.5454545454545455,0.6,0.33333333333333337,0.0,0.09615384615384626,0.0,0.5543478260869565,0.0,0.8309859154929577,0.5,0.6000000000000001,0.27450980392156854,0.3421052631578947,1.0,0.32432432432432434,0.0,0.3870967741935484,0.6666666666666666,0.33333333333333337,0.0,0.37142857142857144,0.0,0.728813559322034,m2
0.0,0.0,0.19999999999999996,0.33333333333333337,0.0,0.019230769230769273,0.0,0.16304347826086962,0.0,0.323943661971831,0.5,0.6000000000000001,0.27450980392156854,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.3220338983050849,m2
0.0,0.0,0.0,0.33333333333333337,0.15000000000000002,0.019230769230769273,0.0,0.0,0.0,0.323943661971831,0.0,0.8,0.0,0.5789473684210527,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,m2
0.7965367965367965,0.0,0.19999999999999996,0.33333333333333337,0.0,0.019230769230769273,0.0,0.16304347826086962,0.8452830188679246,0.323943661971831,0.5,0.6000000000000001,0.27450980392156854,0.5789473684210527,1.0,0.0,0.7309644670050761,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.3220338983050849,m2
0.0,0.0,0.0,0.33333333333333337,0.15000000000000002,0.019230769230769273,0.0,0.16304347826086962,0.0,0.323943661971831,0.0,0.8,0.0,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3220338983050849,m2
0.7965367965367965,0.5454545454545455,0.6,0.33333333333333337,0.15000000000000002,0.09615384615384626,0.0,0.0,0.8452830188679246,0.8309859154929577,0.5,0.6000000000000001,0.0,0.3421052631578947,1.0,0.10810810810810811,0.7309644670050761,0.3870967741935484,0.6666666666666666,0.33333333333333337,0.5277777777777777,0.37142857142857144,0.0,0.0,m2
0.0,0.8454545454545455,0.19999999999999996,0.33333333333333337,0.6000000000000001,0.019230769230769273,0.0,0.0,0.0,0.971830985915493,0.5,0.8,0.8431372549019608,0.5789473684210527,1.0,0.10810810810810811,0.0,0.7580645161290323,0.0,0.0,0.36111111111111105,0.0,0.0,0.0,m2
0.0,0.8454545454545455,0.0,0.33333333333333337,0.15000000000000002,0.019230769230769273,0.0,0.0,0.0,0.971830985915493,0.0,0.8,0.0,0.5789473684210527,1.0,0.10810810810810811,0.0,0.7580645161290323,0.0,0.0,0.5277777777777777,0.0,0.0,0.0,m2
0.7965367965367965,0.10909090909090902,0.19999999999999996,0.33333333333333337,0.15000000000000002,0.09615384615384626,0.0,0.5108695652173914,0.8452830188679246,0.0,0.5,0.8,0.0,0.3421052631578947,1.0,0.5945945945945945,0.7309644670050761,0.5645161290322581,0.0,0.0,0.5277777777777777,0.37142857142857144,0.0,0.4915254237288136,m2
0.7965367965367965,0.0,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.16304347826086962,0.8452830188679246,0.323943661971831,0.0,0.8,0.8431372549019608,0.0,1.0,0.0,0.7309644670050761,0.0,0.0,0.0,0.8571428571428572,0.6,0.0,0.3220338983050849,m2
0.0,0.8454545454545455,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.16304347826086962,0.0,0.971830985915493,0.0,0.8,0.8431372549019608,0.0,1.0,0.0,0.0,0.7580645161290323,0.0,0.0,0.36111111111111105,0.6,0.0,0.3220338983050849,m2
0.0,0.10909090909090902,0.0,0.33333333333333337,0.0,0.0,0.0,0.16304347826086962,0.0,0.0,0.0,0.6000000000000001,0.27450980392156854,0.0,1.0,0.0,0.0,0.5645161290322581,0.0,0.33333333333333337,0.0,0.6,0.0,0.3220338983050849,m2
0.0,0.5454545454545455,0.0,0.6666666666666667,0.0,0.7884615384615384,0.0,0.5543478260869565,0.0,0.8309859154929577,0.0,0.8,0.27450980392156854,0.9210526315789473,1.0,0.32432432432432434,0.0,0.3870967741935484,0.0,0.6666666666666667,0.0,0.7714285714285714,0.0,0.728813559322034,m2
0.0,0.0,0.0,0.6666666666666667,0.6000000000000001,0.09615384615384626,0.0,0.16304347826086962,0.0,0.323943661971831,0.0,0.8,0.8431372549019608,0.3421052631578947,1.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.8571428571428572,0.37142857142857144,0.0,0.3220338983050849,m2
0.0,0.10909090909090902,0.0,0.33333333333333337,0.15000000000000002,0.019230769230769273,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5789473684210527,1.0,0.10810810810810811,0.0,0.5645161290322581,0.0,0.0,0.5277777777777777,0.0,0.0,0.0,m2
0.7965367965367965,0.8454545454545455,0.0,0.33333333333333337,0.15000000000000002,0.019230769230769273,0.0,0.16304347826086962,0.8452830188679246,0.971830985915493,0.0,0.6000000000000001,0.0,0.5789473684210527,1.0,0.0,0.7309644670050761,0.7580645161290323,0.0,0.33333333333333337,0.5277777777777777,0.0,0.0,0.3220338983050849,m2
0.0,0.5454545454545455,0.0,0.0,0.6000000000000001,0.09615384615384626,0.0,0.16304347826086962,0.0,0.8309859154929577,0.0,0.0,0.8431372549019608,0.3421052631578947,1.0,0.0,0.0,0.3870967741935484,0.0,0.6666666666666667,0.36111111111111105,0.37142857142857144,0.0,0.3220338983050849,m2
0.0,0.10909090909090902,0.19999999999999996,0.0,0.15000000000000002,0.0,0.0,0.5543478260869565,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.32432432432432434,0.0,0.5645161290322581,0.0,0.6666666666666667,0.5277777777777777,0.6,0.0,0.728813559322034,m2
0.7965367965367965,0.8454545454545455,0.19999999999999996,0.33333333333333337,0.15000000000000002,0.09615384615384626,0.0,0.0,0.8452830188679246,0.971830985915493,0.5,0.8,0.0,0.3421052631578947,1.0,0.10810810810810811,0.7309644670050761,0.7580645161290323,0.0,0.0,0.5277777777777777,0.37142857142857144,0.0,0.0,m2
0.0,0.4545454545454546,0.0,0.33333333333333337,0.15000000000000002,0.019230769230769273,0.0,0.0,0.0,0.25352112676056326,0.0,0.8,0.0,0.5789473684210527,1.0,0.10810810810810811,0.0,0.8870967741935484,0.0,0.0,0.5277777777777777,0.0,0.0,0.0,m2
0.0,0.0,0.19999999999999996,0.33333333333333337,0.6000000000000001,0.019230769230769273,0.0,0.8695652173913043,0.0,0.323943661971831,0.5,0.8,0.8431372549019608,0.5789473684210527,1.0,0.918918918918919,0.0,0.0,0.0,0.0,0.8571428571428572,0.0,0.0,0.847457627118644,m2
0.7965367965367965,0.10909090909090902,0.19999999999999996,0.33333333333333337,0.15000000000000002,0.09615384615384626,0.0,0.16304347826086962,0.8452830188679246,0.0,0.5,0.8,0.0,0.3421052631578947,1.0,0.0,0.7309644670050761,0.5645161290322581,0.0,0.0,0.5277777777777777,0.37142857142857144,0.0,0.3220338983050849,m2
0.7965367965367965,0.5454545454545455,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.5108695652173914,0.8452830188679246,0.8309859154929577,0.0,0.8,0.8431372549019608,0.0,1.0,0.5945945945945945,0.7309644670050761,0.3870967741935484,0.0,0.0,0.36111111111111105,0.6,0.0,0.4915254237288136,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.0,0.019230769230769273,0.0,0.0,0.0,0.8309859154929577,0.0,0.6000000000000001,0.27450980392156854,0.5789473684210527,1.0,0.10810810810810811,0.0,0.3870967741935484,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,m2
0.0,0.10909090909090902,0.19999999999999996,0.33333333333333337,0.6000000000000001,0.019230769230769273,0.0,0.8695652173913043,0.0,0.0,0.5,0.8,0.8431372549019608,0.5789473684210527,1.0,0.918918918918919,0.0,0.5645161290322581,0.0,0.0,0.36111111111111105,0.0,0.0,0.847457627118644,m2
0.0,0.0,0.19999999999999996,0.0,0.0,0.09615384615384626,0.0,0.0,0.0,0.323943661971831,0.5,0.0,0.27450980392156854,0.3421052631578947,1.0,0.10810810810810811,0.0,0.0,0.0,0.6666666666666667,0.0,0.37142857142857144,0.0,0.0,m2
0.7965367965367965,0.8454545454545455,0.0,0.33333333333333337,0.0,0.7884615384615384,0.0,0.16304347826086962,0.8452830188679246,0.971830985915493,0.0,0.8,0.27450980392156854,0.9210526315789473,1.0,0.0,0.7309644670050761,0.7580645161290323,0.0,0.0,0.0,0.7714285714285714,0.0,0.3220338983050849,m2
0.7965367965367965,0.10909090909090902,0.0,0.6666666666666667,0.6000000000000001,0.7884615384615384,0.0,0.5108695652173914,0.8452830188679246,0.0,0.0,0.8,0.8431372549019608,0.9210526315789473,1.0,0.5945945945945945,0.7309644670050761,0.5645161290322581,0.0,0.6666666666666667,0.36111111111111105,0.7714285714285714,0.0,0.4915254237288136,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.0,0.09615384615384626,0.0,0.0,0.0,0.8309859154929577,0.0,0.6000000000000001,0.27450980392156854,0.3421052631578947,1.0,0.10810810810810811,0.0,0.3870967741935484,0.0,0.33333333333333337,0.0,0.37142857142857144,0.0,0.0,m2
0.0,0.10909090909090902,0.0,0.6666666666666667,0.0,0.09615384615384626,0.0,0.16304347826086962,0.0,0.0,0.0,0.8,0.27450980392156854,0.3421052631578947,1.0,0.0,0.0,0.5645161290322581,0.0,0.6666666666666667,0.0,0.37142857142857144,0.0,0.3220338983050849,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.0,0.019230769230769273,0.0,0.5543478260869565,0.0,0.8309859154929577,0.0,0.6000000000000001,0.27450980392156854,0.5789473684210527,1.0,0.32432432432432434,0.0,0.3870967741935484,0.0,0.33333333333333337,0.0,0.0,0.0,0.728813559322034,m2
0.0,0.0,0.19999999999999996,0.33333333333333337,0.15000000000000002,0.09615384615384626,0.0,0.0,0.0,0.323943661971831,0.5,0.8,0.0,0.3421052631578947,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,1.0,0.37142857142857144,0.0,0.0,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.0,0.0,0.0,0.16304347826086962,0.0,0.8309859154929577,0.0,0.6000000000000001,0.27450980392156854,0.0,1.0,0.0,0.0,0.3870967741935484,0.0,0.33333333333333337,0.0,0.6,0.0,0.3220338983050849,m2
0.0,0.10909090909090902,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27450980392156854,0.0,1.0,0.10810810810810811,0.0,0.5645161290322581,0.0,0.6666666666666667,0.0,0.6,0.0,0.0,m2
0.7965367965367965,0.0,0.19999999999999996,0.33333333333333337,0.0,0.019230769230769273,0.0,0.16304347826086962,0.8452830188679246,0.323943661971831,0.5,0.8,0.27450980392156854,0.5789473684210527,1.0,0.0,0.7309644670050761,0.0,0.0,0.0,0.0,0.0,0.0,0.3220338983050849,m2
0.0,0.10909090909090902,0.19999999999999996,0.33333333333333337,0.15000000000000002,0.7884615384615384,0.0,0.5108695652173914,0.0,0.0,0.5,0.8,0.0,0.9210526315789473,1.0,0.5945945945945945,0.0,0.5645161290322581,0.0,0.0,0.5277777777777777,0.7714285714285714,0.0,0.4915254237288136,m2
0.0,0.5454545454545455,0.6,0.0,0.0,0.0,0.0,0.5108695652173914,0.0,0.8309859154929577,0.5,0.0,0.27450980392156854,0.0,1.0,0.5945945945945945,0.0,0.3870967741935484,0.6666666666666666,0.6666666666666667,0.0,0.6,0.0,0.4915254237288136,m2
0.0,0.0,0.0,0.33333333333333337,0.15000000000000002,0.019230769230769273,0.0,0.0,0.0,0.323943661971831,0.0,0.6000000000000001,0.0,0.5789473684210527,1.0,0.10810810810810811,0.0,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,m2
0.0,0.10909090909090902,0.0,0.33333333333333337,0.0,0.019230769230769273,0.0,0.5108695652173914,0.0,0.0,0.0,0.6000000000000001,0.27450980392156854,0.5789473684210527,1.0,0.5945945945945945,0.0,0.5645161290322581,0.0,0.33333333333333337,0.0,0.0,0.0,0.4915254237288136,m2
0.0,0.0,0.0,0.0,0.15000000000000002,0.09615384615384626,0.0,0.5543478260869565,0.0,0.323943661971831,0.0,0.0,0.0,0.3421052631578947,1.0,0.32432432432432434,0.0,0.0,0.0,0.6666666666666667,1.0,0.37142857142857144,0.0,0.728813559322034,m2
0.0,0.10909090909090902,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8431372549019608,0.0,1.0,0.10810810810810811,0.0,0.5645161290322581,0.0,0.0,0.36111111111111105,0.6,0.0,0.0,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.0,0.7884615384615384,0.0,0.0,0.0,0.8309859154929577,0.0,0.6000000000000001,0.27450980392156854,0.9210526315789473,1.0,0.10810810810810811,0.0,0.3870967741935484,0.0,0.33333333333333337,0.0,0.7714285714285714,0.0,0.0,m2
0.0,0.5454545454545455,0.19999999999999996,0.6666666666666667,0.0,0.09615384615384626,0.0,0.0,0.0,0.8309859154929577,0.5,0.8,0.27450980392156854,0.3421052631578947,1.0,0.10810810810810811,0.0,0.3870967741935484,0.0,0.6666666666666667,0.0,0.37142857142857144,0.0,0.0,m2
0.0,0.8454545454545455,0.0,0.33333333333333337,0.6000000000000001,0.019230769230769273,0.0,0.0,0.0,0.971830985915493,0.0,0.8,0.8431372549019608,0.5789473684210527,1.0,0.10810810810810811,0.0,0.7580645161290323,0.0,0.0,0.36111111111111105,0.0,0.0,0.0,m2
0.0,0.10909090909090902,0.0,0.33333333333333337,0.0,0.09615384615384626,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.27450980392156854,0.3421052631578947,1.0,0.10810810810810811,0.0,0.5645161290322581,0.0,0.33333333333333337,0.0,0.37142857142857144,0.0,0.0,m2
0.7965367965367965,0.10909090909090902,0.0,0.6666666666666667,0.15000000000000002,0.0,0.0,0.16304347826086962,0.8452830188679246,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.7309644670050761,0.5645161290322581,0.0,0.6666666666666667,0.5277777777777777,0.6,0.0,0.3220338983050849,m2
0.0,0.10909090909090902,0.0,0.33333333333333337,0.0,0.019230769230769273,0.0,0.0,0.0,0.0,0.0,0.8,0.27450980392156854,0.5789473684210527,1.0,0.10810810810810811,0.0,0.5645161290322581,0.0,0.0,0.0,0.0,0.0,0.0,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.6000000000000001,0.7884615384615384,0.0,0.0,0.0,0.8309859154929577,0.0,0.6000000000000001,0.8431372549019608,0.9210526315789473,1.0,0.10810810810810811,0.0,0.3870967741935484,0.0,0.33333333333333337,0.36111111111111105,0.7714285714285714,0.0,0.0,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.6000000000000001,0.019230769230769273,0.0,0.16304347826086962,0.0,0.8309859154929577,0.0,0.8,0.8431372549019608,0.5789473684210527,1.0,0.0,0.0,0.3870967741935484,0.0,0.0,0.36111111111111105,0.0,0.0,0.3220338983050849,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.6000000000000001,0.7884615384615384,0.0,0.0,0.0,0.8309859154929577,0.0,0.8,0.8431372549019608,0.9210526315789473,1.0,0.10810810810810811,0.0,0.3870967741935484,0.0,0.0,0.36111111111111105,0.7714285714285714,0.0,0.0,m2
0.7965367965367965,0.8454545454545455,0.19999999999999996,0.33333333333333337,0.15000000000000002,0.09615384615384626,0.0,0.5543478260869565,0.8452830188679246,0.971830985915493,0.5,0.8,0.0,0.3421052631578947,1.0,0.32432432432432434,0.7309644670050761,0.7580645161290323,0.0,0.0,0.5277777777777777,0.37142857142857144,0.0,0.728813559322034,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.15000000000000002,0.0,0.0,0.5108695652173914,0.0,0.8309859154929577,0.0,0.8,0.0,0.0,1.0,0.5945945945945945,0.0,0.3870967741935484,0.0,0.0,0.5277777777777777,0.6,0.0,0.4915254237288136,m2
0.0,0.8454545454545455,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.971830985915493,0.0,0.0,0.8431372549019608,0.0,1.0,0.10810810810810811,0.0,0.7580645161290323,0.0,0.6666666666666667,0.36111111111111105,0.6,0.0,0.0,m2
0.0,0.5454545454545455,0.19999999999999996,0.33333333333333337,0.9375,0.019230769230769273,0.0,0.16304347826086962,0.0,0.8309859154929577,0.5,0.6000000000000001,0.9607843137254902,0.5789473684210527,1.0,0.0,0.0,0.3870967741935484,0.0,0.33333333333333337,0.9166666666666666,0.0,0.0,0.3220338983050849,m2
0.7965367965367965,0.5454545454545455,0.0,0.33333333333333337,0.0,0.7884615384615384,0.0,0.5543478260869565,0.8452830188679246,0.8309859154929577,0.0,0.6000000000000001,0.27450980392156854,0.9210526315789473,1.0,0.32432432432432434,0.7309644670050761,0.3870967741935484,0.0,0.33333333333333337,0.0,0.7714285714285714,0.0,0.728813559322034,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.0,0.0,0.0,0.5108695652173914,0.0,0.8309859154929577,0.0,0.8,0.27450980392156854,0.0,1.0,0.5945945945945945,0.0,0.3870967741935484,0.0,0.0,0.0,0.6,0.0,0.4915254237288136,m2
0.0,0.8454545454545455,0.19999999999999996,0.33333333333333337,0.0,0.019230769230769273,0.0,0.0,0.0,0.971830985915493,0.5,0.8,0.27450980392156854,0.5789473684210527,1.0,0.10810810810810811,0.0,0.7580645161290323,0.0,0.0,0.0,0.0,0.0,0.0,m2
0.0,0.0,0.19999999999999996,0.33333333333333337,0.0,0.0,0.0,0.5543478260869565,0.0,0.323943661971831,0.5,0.8,0.27450980392156854,0.0,1.0,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.728813559322034,m2
0.0,0.10909090909090902,0.0,0.0,0.15000000000000002,0.09615384615384626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3421052631578947,1.0,0.10810810810810811,0.0,0.5645161290322581,0.0,0.6666666666666667,0.5277777777777777,0.37142857142857144,0.0,0.0,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.6000000000000001,0.019230769230769273,0.0,0.0,0.0,0.8309859154929577,0.0,0.8,0.8431372549019608,0.5789473684210527,1.0,0.10810810810810811,0.0,0.3870967741935484,0.0,0.0,0.36111111111111105,0.0,0.0,0.0,m2
0.0,0.5454545454545455,0.0,0.33333333333333337,0.15000000000000002,0.7884615384615384,0.0,0.0,0.0,0.8309859154929577,0.0,0.8,0.0,0.9210526315789473,1.0,0.10810810810810811,0.0,0.3870967741935484,0.0,0.0,0.5277777777777777,0.7714285714285714,0.0,0.0,m2
0.7965367965367965,0.5454545454545455,0.0,0.33333333333333337,0.0,0.019230769230769273,0.0,0.5108695652173914,0.8452830188679246,0.8309859154929577,0.0,0.8,0.27450980392156854,0.5789473684210527,1.0,0.5945945945945945,0.7309644670050761,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,0.4915254237288136,m2
0.0,0.0,0.6,0.33333333333333337,0.0,0.019230769230769273,0.0,0.0,0.0,0.323943661971831,0.5,0.8,0.27450980392156854,0.5789473684210527,1.0,0.10810810810810811,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,m2
0.7965367965367965,0.5454545454545455,0.19999999999999996,0.0,0.0,0.09615384615384626,0.0,0.16304347826086962,0.8452830188679246,0.8309859154929577,0.5,0.0,0.27450980392156854,0.3421052631578947,1.0,0.0,0.7309644670050761,0.3870967741935484,0.0,0.6666666666666667,0.0,0.37142857142857144,0.0,0.3220338983050849,m2
0.0,0.0,0.0,0.33333333333333337,0.0,0.019230769230769273,0.0,0.16304347826086962,0.0,0.323943661971831,0.0,0.8,0.27450980392156854,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3220338983050849,m2
0.0,0.0,0.19999999999999996,0.0,0.0,0.019230769230769273,0.0,0.0,0.0,0.323943661971831,0.5,0.0,0.27450980392156854,0.5789473684210527,1.0,0.10810810810810811,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,m2
0.7965367965367965,0.4545454545454546,0.0,0.0,0.0,0.019230769230769273,0.0,0.0,0.8452830188679246,0.25352112676056326,0.0,0.0,0.27450980392156854,0.5789473684210527,1.0,0.10810810810810811,0.7309644670050761,0.8870967741935484,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,m2
0.7965367965367965,0.0,0.19999999999999996,0.0,0.0,0.019230769230769273,0.0,0.5543478260869565,0.8452830188679246,0.323943661971831,0.5,0.0,0.27450980392156854,0.5789473684210527,1.0,0.32432432432432434,0.7309644670050761,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.728813559322034,m2
0.7965367965367965,0.0,0.0,0.33333333333333337,0.15000000000000002,0.019230769230769273,0.0,0.0,0.8452830188679246,0.323943661971831,0.0,0.6000000000000001,0.0,0.5789473684210527,1.0,0.10810810810810811,0.7309644670050761,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,m2
0.0,0.0,0.19999999999999996,0.33333333333333337,0.15000000000000002,0.09615384615384626,0.0,0.0,0.0,0.323943661971831,0.5,0.6000000000000001,0.0,0.3421052631578947,1.0,0.10810810810810811,0.0,0.0,0.0,0.33333333333333337,1.0,0.37142857142857144,0.0,0.0,m2
0.0,0.5454545454545455,0.6,0.6666666666666667,0.0,0.09615384615384626,0.0,0.16304347826086962,0.0,0.8309859154929577,0.5,0.8,0.27450980392156854,0.3421052631578947,1.0,0.0,0.0,0.3870967741935484,0.6666666666666666,0.6666666666666667,0.0,0.37142857142857144,0.0,0.3220338983050849,m2
0.0,0.0,0.0,0.33333333333333337,0.6000000000000001,0.019230769230769273,0.0,0.16304347826086962,0.0,0.323943661971831,0.0,0.8,0.8431372549019608,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0,0.0,0.3220338983050849,m2
0.7965367965367965,0.0,0.0,0.6666666666666667,0.15000000000000002,0.7884615384615384,0.0,0.5108695652173914,0.8452830188679246,0.323943661971831,0.0,0.8,0.0,0.9210526315789473,1.0,0.5945945945945945,0.7309644670050761,0.0,0.0,0.6666666666666667,1.0,0.7714285714285714,0.0,0.4915254237288136,m2
0.0,0.0,0.6,0.0,0.6000000000000001,0.019230769230769273,0.0,0.5108695652173914,0.0,0.323943661971831,0.5,0.0,0.8431372549019608,0.5789473684210527,1.0,0.5945945945945945,0.0,0.0,0.6666666666666666,0.6666666666666667,0.8571428571428572,0.0,0.0,0.4915254237288136,m2
